Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00    6001/13403       wxEvtHandler::SearchDynamicEventTable(wxEvent&) [4988]
[9]      0.0    0.00    0.00   13403         wxEvent::GetEventType() const [9]
-----------------------------------------------
                0.00    0.00     112/6159        wxScopedCharTypeBuffer<char>::IncRef() [99]
                0.00    0.00     224/6159        wxScopedCharTypeBuffer<char>::wxScopedCharTypeBuffer() [76]
                0.00    0.00    1646/6159        wxCharTypeBuffer<char>::wxCharTypeBuffer(char const*, unsigned int) [7707]
                0.00    0.00    1758/6159        wxScopedCharTypeBuffer<char>::wxScopedCharTypeBuffer() [32]
                0.00    0.00    2419/6159        wxScopedCharTypeBuffer<char>::DecRef() [27]
[10]     0.0    0.00    0.00    6159         wxScopedCharTypeBuffer<char>::GetNullData() [10]
-----------------------------------------------
                0.00    0.00       1/6065        wxTopLevelWindowMSW::Create(wxWindow*, int, wxString const&, wxPoint const&, wxSize const&, long, wxString const&) [9607]
                0.00    0.00       1/6065        wxButton::SetDefaultStyle(wxButton*, bool) [14498]
                0.00    0.00       1/6065        wxToolTip::GetToolTipCtrl() [15910]
                0.00    0.00       1/6065        wxEntryStart(int&, wchar_t**) [1696]
                0.00    0.00       1/6065        wxEntryReal(int&, wchar_t**) [1601]
                0.00    0.00       1/6065        wxIdleWakeUpModule::MsgHookProc(int, unsigned int, long)@12 [8985]
                0.00    0.00       2/6065        wxWindow::MSWHandleMessage(long*, unsigned int, unsigned int, long) [15326]
                0.00    0.00       2/6065        wxDialogBase::GetParentForModalDialog(wxWindow*, long) const [16926]
                0.00    0.00       2/6065        wxEventLoopBase::OnExit() [7197]
                0.00    0.00       2/6065        wxFontMapperBase::Get() [7873]
                0.00    0.00       3/6065        wxEntryCleanup() [1772]
                0.00    0.00       4/6065        wxTopLevelWindowBase::IsLastBeforeExit() const [18979]
                0.00    0.00       4/6065        wxMessageDialog::ShowMessageBox() [7346]
                0.00    0.00       4/6065        wxLog::GetMainThreadActiveTarget() [11854]
                0.00    0.00       4/6065        wxEventLoopBase::SetActive(wxEventLoopBase*) [7199]
                0.00    0.00       5/6065        wxTopLevelWindowBase::~wxTopLevelWindowBase() [10123]
                0.00    0.00       6/6065        wxStandardPathsBase::Get() [9570]
                0.00    0.00       8/6065        wxEventLoopManual::DoRun() [8336]
                0.00    0.00      23/6065        wxEvtHandler::~wxEvtHandler() [5002]
                0.00    0.00      50/6065        wxSystemOptions::GetOption(wxString const&) [7465]
                0.00    0.00     116/6065        wxEventLoopBase::ProcessIdle() [7193]
                0.00    0.00     170/6065        wxEvtHandler::ProcessEventIfMatchesId(wxEventTableEntryBase const&, wxEvtHandler*, wxEvent&) [4987]
                0.00    0.00     182/6065        wxEventLoopManual::ProcessEvents() [8334]
                0.00    0.00    5472/6065        wxEvtHandler::DoTryApp(wxEvent&) [4995]
[11]     0.0    0.00    0.00    6065         wxAppConsoleBase::GetInstance() [11]
-----------------------------------------------
                0.00    0.00      40/5527        wxString::wxString(wxString::const_iterator, wxString::const_iterator) [14985]
                0.00    0.00      82/5527        wxString::wxString(wxString const&, unsigned int, unsigned int) [14997]
                0.00    0.00     398/5527        wxString::wxString(char const*) [69]
                0.00    0.00     519/5527        wxString::wxString(wchar_t const*) [58]
                0.00    0.00    1404/5527        wxString::wxString(wxString const&) [40]
                0.00    0.00    3084/5527        wxString::wxString() [18]
[12]     0.0    0.00    0.00    5527         wxString::ConvertedBuffer<char>::ConvertedBuffer() [12]
-----------------------------------------------
                0.00    0.00    5511/5511        wxString::~wxString() [14]
[13]     0.0    0.00    0.00    5511         wxString::ConvertedBuffer<char>::~ConvertedBuffer() [13]
-----------------------------------------------
                0.00    0.00       1/5511        wxWindow::MSWCreate(wchar_t const*, wchar_t const*, wxPoint const&, wxSize const&, unsigned long, unsigned long) [15383]
                0.00    0.00       1/5511        (anonymous namespace)::CallDllGetVersion(wxDynamicLibrary&) [4507]
                0.00    0.00       1/5511        wxApp::GetComCtl32Version() [11782]
                0.00    0.00       1/5511        wxMSWEntryCommon(HINSTANCE__*, int) [2622]
                0.00    0.00       1/5511        wxImage::LoadFile(wxString const&, wxBitmapType, int) [12200]
                0.00    0.00       1/5511        wxGenericDirCtrl::CreateTreeCtrl(wxWindow*, int, wxPoint const&, wxSize const&, long) [7901]
                0.00    0.00       1/5511        wxFileIconsTable::GetIconID(wxString const&, wxString const&) [7836]
                0.00    0.00       1/5511        wxToolTip::~wxToolTip() [15926]
                0.00    0.00       1/5511        wxTIFFHandler::wxTIFFHandler() [6057]
                0.00    0.00       1/5511        wxMessageDialog::ShowMessageBox() [7346]
                0.00    0.00       1/5511        wxFontMapper::~wxFontMapper() [5084]
                0.00    0.00       1/5511        wxTreeCtrl::Create(wxWindow*, int, wxPoint const&, wxSize const&, long, wxValidator const&, wxString const&) [3709]
                0.00    0.00       1/5511        wxLanguageInfo::GetLocaleName() const [17632]
                0.00    0.00       1/5511        wxLocale::DoInit(wxString const&, wxString const&, wxString const&) [14651]
                0.00    0.00       1/5511        wxTranslations::~wxTranslations() [6864]
                0.00    0.00       1/5511        wxTranslations::SetLanguage(wxLanguage) [6853]
                0.00    0.00       1/5511        wxCmdLineParser::ConvertStringToArgs(wxString const&, wxCmdLineSplitType) [7053]
                0.00    0.00       1/5511        wxFontMapperBase::~wxFontMapperBase() [7880]
                0.00    0.00       1/5511        wxRegKey::~wxRegKey() [14797]
                0.00    0.00       1/5511        wxRegKey::Open(wxRegKey::AccessMode) [14780]
                0.00    0.00       1/5511        wxTGAHandler::wxTGAHandler() [5408]
                0.00    0.00       1/5511        wxTextAreaBase::~wxTextAreaBase() [234]
                0.00    0.00       1/5511        wxDynamicLibrary::RawGetSymbolAorW(HINSTANCE__*, wxString const&) [7781]
                0.00    0.00       1/5511        wxBitmapButtonBase::Create(wxWindow*, int, wxPoint const&, wxSize const&, long, wxValidator const&, wxString const&) [8855]
                0.00    0.00       1/5511        wxCmdLineArgsArray& wxCmdLineArgsArray::operator=<wchar_t>(wchar_t**) [8879]
                0.00    0.00       1/5511        wxIconLocationBase::~wxIconLocationBase() [8984]
                0.00    0.00       1/5511        wxFFile::~wxFFile() [12115]
                0.00    0.00       2/5511        wxWindow::HandleMouseMove(int, int, unsigned int) [15313]
                0.00    0.00       2/5511        (anonymous namespace)::wxSetProcessDPIAware() [4588]
                0.00    0.00       2/5511        wxMSWButton::ComputeBestFittingSize(wxControl*, int) [4044]
                0.00    0.00       2/5511        wxTextCtrl::MSWCreateText(wxString const&, wxPoint const&, wxSize const&) [3593]
                0.00    0.00       2/5511        wxGenericDirCtrl::SetFilterIndex(int) [7904]
                0.00    0.00       2/5511        wxNativeFontInfo::Init() [8020]
                0.00    0.00       2/5511        wxMSWImpl::GetLayout(HDC__*) [15609]
                0.00    0.00       2/5511        wxMSWImpl::SetLayout(HDC__*, unsigned long) [15610]
                0.00    0.00       2/5511        (anonymous namespace)::IncIdRefCount(int) [4446]
                0.00    0.00       2/5511        (anonymous namespace)::DecIdRefCount(int) [4443]
                0.00    0.00       2/5511        wxXPMDecoder::ReadData(char const* const*) [5633]
                0.00    0.00       2/5511        wxWindowsArtProvider::CreateBitmap(wxString const&, wxString const&, wxSize const&) [10150]
                0.00    0.00       2/5511        wxLocale::~wxLocale() [14654]
                0.00    0.00       2/5511        SetTraceMasks() [2567]
                0.00    0.00       2/5511        wxHashTableBase::DoDestroyNode(wxHashTableBase_Node*) [7239]
                0.00    0.00       2/5511        wxMimeTypesManagerImpl::GetFileTypeFromMimeType(wxString const&) [10627]
                0.00    0.00       2/5511        wxJPEGHandler::wxJPEGHandler() [5897]
                0.00    0.00       2/5511        wxBMPFileHandler::wxBMPFileHandler() [7654]
                0.00    0.00       2/5511        wxICOFileHandler::wxICOFileHandler() [7936]
                0.00    0.00       2/5511        wxOnceOnlyDLLLoader::GetSymbol(wchar_t const*) [9489]
                0.00    0.00       2/5511        wxBMPResourceHandler::wxBMPResourceHandler() [9685]
                0.00    0.00       2/5511        wxICOResourceHandler::wxICOResourceHandler() [9898]
                0.00    0.00       2/5511        wxPNGResourceHandler::wxPNGResourceHandler() [9995]
                0.00    0.00       2/5511        wxAnyButtonBase::DontShowLabel() const [17819]
                0.00    0.00       3/5511        wxControlContainer::SetLastFocus(wxWindow*) [8910]
                0.00    0.00       3/5511        wxControlContainer::HandleOnFocus(wxFocusEvent&) [8911]
                0.00    0.00       3/5511        wxButton::Create(wxWindow*, int, wxString const&, wxPoint const&, wxSize const&, long, wxValidator const&, wxString const&) [14500]
                0.00    0.00       3/5511        wxStaticText::Create(wxWindow*, int, wxString const&, wxPoint const&, wxSize const&, long, wxString const&) [5368]
                0.00    0.00       3/5511        wxStaticText::SetLabel(wxString const&) [5370]
                0.00    0.00       3/5511        wxGenericDirCtrl::~wxGenericDirCtrl() [7922]
                0.00    0.00       3/5511        wxToolTip::AdjustMaxWidth() [15909]
                0.00    0.00       3/5511        wxSplit(wxString const&, wchar_t, wchar_t) [2335]
                0.00    0.00       3/5511        (anonymous namespace)::wxGetVolumeString(wxString const&, wxPathFormat) [4753]
                0.00    0.00       3/5511        wxPNMHandler::wxPNMHandler() [5259]
                0.00    0.00       3/5511        wxSize wxPrivate::GetAverageASCIILetterSize<wxWindowBase>(wxWindowBase const&) [15847]
                0.00    0.00       4/5511        wxTopLevelWindowMSW::OnActivate(wxActivateEvent&) [9583]
                0.00    0.00       4/5511        wxControlContainerBase::DoSetFocus() [10549]
                0.00    0.00       4/5511        wxImage::SetOption(wxString const&, int) [12209]
                0.00    0.00       4/5511        wxFSVolumeBase::GetVolumes(int, int) [6412]
                0.00    0.00       4/5511        ClassRegInfo::~ClassRegInfo() [4404]
                0.00    0.00       4/5511        wxPrintfConvSpec<wchar_t>::Process(wchar_t*, unsigned int, wxPrintfArg*, unsigned int) [8068]
                0.00    0.00       5/5511        wxGenericDirCtrl::Create(wxWindow*, int, wxString const&, wxPoint const&, wxSize const&, long, wxString const&, int, wxString const&) [7911]
                0.00    0.00       5/5511        wxDisplayFactoryMSW::wxDisplayFactoryMSW() [9305]
                0.00    0.00       5/5511        wxLocale::Init(int, int) [14650]
                0.00    0.00       5/5511        wxAppConsoleBase::~wxAppConsoleBase() [7644]
                0.00    0.00       6/5511        EntangleApp::OnInit() [223]
                0.00    0.00       6/5511        (anonymous namespace)::GetMsgCatalogSubdirs(wxString const&, wxString const&) [4585]
                0.00    0.00       6/5511        (anonymous namespace)::GetSearchPrefixes() [4514]
                0.00    0.00       6/5511        (anonymous namespace)::GetFullSearchPath(wxString const&) [4511]
                0.00    0.00       6/5511        wxParseCommonDialogsFilter(wxString const&, wxArrayString&, wxArrayString&) [2091]
                0.00    0.00       7/5511        wxTranslations::AddCatalog(wxString const&, wxLanguage) [6851]
                0.00    0.00       7/5511        wxTranslations::LoadCatalog(wxString const&, wxString const&, wxString const&) [6852]
                0.00    0.00       8/5511        wxImage::GetOptionInt(wxString const&) const [19675]
                0.00    0.00       8/5511        wxImage::DoLoad(wxImageHandler&, wxInputStream&, int) [12183]
                0.00    0.00       8/5511        wxArtProviderCache::ConstructHashID(wxString const&, wxString const&) [8806]
                0.00    0.00       8/5511        wxArtProvider::GetBitmap(wxString const&, wxString const&, wxSize const&) [5724]
                0.00    0.00       8/5511        wxString::FromDouble(double, int) [14837]
                0.00    0.00       8/5511        wxTextAttr::~wxTextAttr() [221]
                0.00    0.00       8/5511        wxMessageDialogBase::~wxMessageDialogBase() [9422]
                0.00    0.00       8/5511        wxLocaleUntranslatedStrings_wxImplementation_HashTable::Node::~Node() [11673]
                0.00    0.00       9/5511        wxControlBase::~wxControlBase() [5762]
                0.00    0.00       9/5511        wxFileName::GetFullPath(wxPathFormat) const [16121]
                0.00    0.00      10/5511        wxCheckWindowWndProc(HWND__*, int (*)()) [1984]
                0.00    0.00      10/5511        wxGetAvailableDrives(wxArrayString&, wxArrayString&, wxArrayInt&) [1995]
                0.00    0.00      10/5511        wxGDIImageHandler::~wxGDIImageHandler() [8381]
                0.00    0.00      11/5511        wxWindowBase::wxWindowBase() [5604]
                0.00    0.00      11/5511        wxWindowBase::~wxWindowBase() [5606]
                0.00    0.00      11/5511        wxSystemOptions::HasOption(wxString const&) [7466]
                0.00    0.00      12/5511        wxWindow::MSWGetStyle(long, unsigned long*) const [21184]
                0.00    0.00      12/5511        wxStaticText::DoGetBestClientSize() const [17134]
                0.00    0.00      12/5511        wxFileName::Assign(wxString const&, wxPathFormat) [3021]
                0.00    0.00      12/5511        wxDirItemData::~wxDirItemData() [5766]
                0.00    0.00      12/5511        wxStringTokenizer::~wxStringTokenizer() [8560]
                0.00    0.00      13/5511        wxString::DoPrintfWchar(wchar_t const*, ...) [14842]
                0.00    0.00      14/5511        wxSystemOptions::GetOptionInt(wxString const&) [7463]
                0.00    0.00      14/5511        wxControlBase::GetLabelText() const [146]
                0.00    0.00      15/5511        (anonymous namespace)::wxFileSystemObjectExists(wxString const&, int) [4622]
                0.00    0.00      16/5511        wxLocale::GetInfo(wxLocaleInfo, wxLocaleCategory) [14652]
                0.00    0.00      16/5511        wxDynamicLibrary::Load(wxString const&, int) [7785]
                0.00    0.00      16/5511        wxArtProviderBitmapsHash_wxImplementation_Pair::~wxArtProviderBitmapsHash_wxImplementation_Pair() [11481]
                0.00    0.00      18/5511        wxFileTranslationsLoader::LoadCatalog(wxString const&, wxString const&) [10924]
                0.00    0.00      18/5511        wxFileName::GetPath(int, wxPathFormat) const [16139]
